p,q,mean_absorption_time,mean_first_hit_time,mean_tail_frequency,mean_entrenchment_degree,mean_max_nontrue_formula_frequency,mean_true_world_formula_frequency,runs_reaching_absorption,runs_reaching_first_hit
0.24,0.21,1043.318,677.346,1.0,5.197,0.2440899033169283,0.2530390997098536,1000,1000
0.24,0.22,2286.105,1625.728,1.0,5.182,0.24559164341390652,0.2508784817245742,1000,1000
0.24,0.23,7690.524,5730.015,1.0,5.2,0.2459836379463247,0.2484706092560887,1000,1000
0.25,0.01,4.8,3.726,1.0,19.037,0.06756130255218966,0.416249676999752,1000,1000
0.25,0.02,8.975,6.769,1.0,13.627,0.08408505252582163,0.31722732799805553,1000,1000
0.25,0.03,13.362,9.943,1.0,11.686,0.09646929316299742,0.2839523836991413,1000,1000
0.25,0.04,16.685,11.978,1.0,10.564,0.10891342852500524,0.27091558092450935,1000,1000
0.25,0.05,21.122,14.408,1.0,9.75,0.12069207924957491,0.26285272891569933,1000,1000
0.25,0.06,25.886,16.926,1.0,9.011,0.13433803967964947,0.2585371409671993,1000,1000
0.25,0.07,30.558,20.739,1.0,8.663,0.1451507538557546,0.25785131902855923,1000,1000
0.25,0.08,35.791,23.208,1.0,8.118,0.15735639444895674,0.2574451810103175,1000,1000
0.25,0.09,40.303,25.556,1.0,8.103,0.16724142945424342,0.2627407922867557,1000,1000
0.25,0.10,49.204,31.614,1.0,7.802,0.17746617558973596,0.26251701766020297,1000,1000
0.25,0.11,57.371,36.935,1.0,7.242,0.1873376822299371,0.2613875983187003,1000,1000
0.25,0.12,68.177,40.649,1.0,6.919,0.19636624333811564,0.2609420418411549,1000,1000
0.25,0.13,82.071,49.63,1.0,6.754,0.20427478172592073,0.26188975589661,1000,1000
0.25,0.14,100.664,58.974,1.0,6.38,0.21210179371734697,0.26123102195770326,1000,1000
0.25,0.15,122.577,71.484,1.0,6.191,0.21950673181291203,0.261905153287031,1000,1000
0.25,0.16,150.176,90.276,1.0,5.999,0.22568224460667735,0.26243643241630865,1000,1000
0.25,0.17,182.325,110.883,1.0,5.862,0.23251993328142725,0.2639549788572932,1000,1000
0.25,0.18,248.861,155.064,1.0,5.796,0.23740684988637015,0.26301108385028477,1000,1000
0.25,0.19,327.127,204.226,1.0,5.816,0.24089255607221224,0.26172269061218323,1000,1000
0.25,0.20,437.391,277.121,1.0,5.539,0.24655266062793016,0.2624568335780163,1000,1000
0.25,0.21,680.537,432.321,1.0,5.341,0.2508797801766868,0.2631641070547562,1000,1000
0.25,0.22,1088.947,741.842,1.0,5.29,0.2537090855122077,0.2622746078220397,1000,1000
0.25,0.23,2276.9,1649.65,1.0,5.251,0.254804503608808,0.25947491199012024,1000,1000
0.25,0.24,7790.99,6026.981,1.0,5.374,0.25634271636830885,0.2588704324693356,1000,1000
0.26,0.01,4.802,3.678,1.0,19.742,0.06661544985018128,0.4284326772429892,1000,1000
0.26,0.02,8.385,6.413,1.0,14.36,0.08309659389348366,0.33148121697991584,1000,1000
0.26,0.03,12.177,8.629,1.0,12.118,0.09713931695002682,0.29506555499340553,1000,1000
0.26,0.04,15.483,11.286,1.0,10.777,0.1101989422701321,0.2780594222570071,1000,1000
0.26,0.05,19.073,13.36,1.0,10.201,0.12215155431068625,0.2740155972022663,1000,1000
0.26,0.06,23.104,15.665,1.0,9.709,0.13448278350076592,0.2719897054340112,1000,1000
0.26,0.07,25.867,17.552,1.0,8.98,0.14637858218027366,0.2701323580218747,1000,1000
0.26,0.08,31.419,20.512,1.0,8.554,0.158740667383905,0.2695602564622374,1000,1000
0.26,0.09,38.037,25.276,1.0,7.976,0.17018825566132703,0.26591511484658353,1000,1000
0.26,0.10,45.25,28.363,1.0,7.874,0.1790841154155383,0.26870000115871817,1000,1000
0.26,0.11,51.103,32.98,1.0,7.63,0.1890956911683976,0.2710914066326496,1000,1000
0.26,0.12,61.838,39.634,1.0,7.433,0.19869445509078631,0.2729016004720013,1000,1000
0.26,0.13,72.846,44.626,1.0,7.211,0.20657759360005626,0.2723890308642463,1000,1000
0.26,0.14,85.148,52.368,1.0,6.68,0.21556458647536583,0.27140051567765444,1000,1000
0.26,0.15,105.162,65.462,1.0,6.669,0.22326899485601967,0.2730873761264536,1000,1000
0.26,0.16,128.284,77.078,1.0,6.311,0.22989940279765209,0.27260343361524086,1000,1000
0.26,0.17,159.879,95.593,1.0,6.177,0.23585839057797495,0.2720226158130889,1000,1000
0.26,0.18,192.54,113.53,1.0,5.936,0.24304848413228217,0.2741141920476033,1000,1000
0.26,0.19,253.782,150.898,1.0,5.86,0.2476071325225755,0.2732456177022932,1000,1000
0.26,0.20,319.984,202.347,1.0,5.691,0.2528329167688559,0.27459417664600155,1000,1000
0.26,0.21,457.437,287.031,1.0,5.564,0.25749814224797696,0.2737768289978317,1000,1000
0.26,0.22,696.033,440.072,1.0,5.46,0.2611641496914182,0.27305712626993495,1000,1000
0.26,0.23,1149.662,787.713,1.0,5.292,0.2635677214857267,0.2718611445969055,1000,1000
0.26,0.24,2345.947,1723.862,1.0,5.373,0.26559173470138253,0.2709310991569822,1000,1000
0.26,0.25,8042.795,6119.399,1.0,5.357,0.26648781725411835,0.26918024660310036,1000,1000
0.27,0.01,4.471,3.379,1.0,20.405,0.06654847311989284,0.44261475262404415,1000,1000
0.27,0.02,8.208,6.162,1.0,15.025,0.08303602043332657,0.34347969884184126,1000,1000
0.27,0.03,11.398,8.457,1.0,12.681,0.09719211050449428,0.3066863571286121,1000,1000
0.27,0.04,13.982,10.136,1.0,11.286,0.11145293200211141,0.2907942424390984,1000,1000
0.27,0.05,18.511,13.214,1.0,10.567,0.12273052954193546,0.28065536876594527,1000,1000
0.27,0.06,21.717,14.992,1.0,9.904,0.13594401509870352,0.2783667985315169,1000,1000
0.27,0.07,25.238,16.974,1.0,9.543,0.14744711292336857,0.27892797947052783,1000,1000
0.27,0.08,29.027,19.961,1.0,9.07,0.16027256273561005,0.2798789527034979,1000,1000
0.27,0.09,33.825,22.124,1.0,8.64,0.1704700680967034,0.2789758386875261,1000,1000
0.27,0.10,41.801,26.526,1.0,8.293,0.18045018527192278,0.27644703161340567,1000,1000
0.27,0.11,46.38,28.841,1.0,8.127,0.19094889311204286,0.28190309451154905,1000,1000
0.27,0.12,55.663,35.402,1.0,7.811,0.20053040907316444,0.28138897878158803,1000,1000
0.27,0.13,61.627,37.36,1.0,7.245,0.21111051445192444,0.2819650429571228,1000,1000
0.27,0.14,74.595,44.526,1.0,7.023,0.2189241312946711,0.28147846655433006,1000,1000
0.27,0.15,86.356,52.067,1.0,7.056,0.227257719309398,0.28576454985021055,1000,1000
0.27,0.16,105.113,63.937,1.0,6.444,0.2348960456365548,0.2831682612018733,1000,1000
0.27,0.17,128.453,78.718,1.0,6.325,0.24186998903026904,0.28428924466407596,1000,1000
0.27,0.18,159.927,98.637,1.0,6.219,0.24663805539688616,0.28206420686469935,1000,1000
0.27,0.19,196.737,123.824,1.0,6.084,0.25322563666268744,0.28465652852641854,1000,1000
0.27,0.20,255.337,154.42,1.0,6.101,0.25752006054611054,0.28317122695844765,1000,1000
0.27,0.21,339.399,209.136,1.0,5.785,0.2624459013445088,0.2831308932174892,1000,1000
0.27,0.22,483.635,313.344,1.0,5.81,0.26700265718042526,0.28316028369410073,1000,1000
0.27,0.23,717.171,457.601,1.0,5.494,0.27069855716872554,0.2823769863730201,1000,1000
0.27,0.24,1157.219,794.721,1.0,5.51,0.27321088370373925,0.2813692364511902,1000,1000
0.27,0.25,2367.364,1693.856,1.0,5.271,0.2760623280857271,0.2811684465605413,1000,1000
0.27,0.26,8389.201,6174.878,1.0,5.393,0.2760474829512582,0.2784605827266064,1000,1000
0.28,0.01,4.059,3.117,1.0,20.917,0.06794570784769952,0.45606801527710106,1000,1000
0.28,0.02,7.833,5.795,1.0,15.348,0.0843763046945521,0.35197489127673937,1000,1000
0.28,0.03,10.779,7.955,1.0,13.02,0.09758883886820681,0.31419582698900367,1000,1000
0.28,0.04,13.383,9.751,1.0,11.607,0.11187443275098044,0.29785647427176015,1000,1000
0.28,0.05,15.744,11.695,1.0,10.893,0.12416745578964472,0.2932790654000733,1000,1000
0.28,0.06,19.674,13.553,1.0,10.311,0.13665684276868734,0.2888281593229725,1000,1000
0.28,0.07,23.704,16.43,1.0,9.901,0.14882120283065142,0.28768769592203147,1000,1000
0.28,0.08,26.588,17.972,1.0,9.387,0.16122704607067043,0.28854240091829014,1000,1000
0.28,0.09,31.639,21.026,1.0,9.146,0.1710396301919289,0.2879384293899094,1000,1000
0.28,0.10,35.905,22.9,1.0,8.431,0.18354828185415778,0.28745419271656086,1000,1000
0.28,0.11,43.941,27.509,1.0,8.35,0.19257296068703927,0.28788590717362705,1000,1000
0.28,0.12,50.145,31.29,1.0,8.086,0.20261998968790598,0.29018277350936794,1000,1000
0.28,0.13,56.54,35.347,1.0,7.704,0.21225078332118744,0.29122546116902126,1000,1000
0.28,0.14,65.696,40.269,1.0,7.229,0.2217748047085923,0.29069873869771423,1000,1000
0.28,0.15,80.229,48.566,1.0,7.342,0.2290710170578269,0.2927258667284548,1000,1000
0.28,0.16,96.01,59.735,1.0,6.81,0.2367219209174383,0.29059943777616054,1000,1000
0.28,0.17,114.004,68.664,1.0,6.815,0.24339263082781504,0.29239767837975184,1000,1000
0.28,0.18,130.659,76.22,1.0,6.471,0.25130571341040325,0.2933598589038235,1000,1000
0.28,0.19,163.054,98.664,1.0,6.306,0.25806869426783247,0.2941152229355026,1000,1000
0.28,0.20,205.828,126.264,1.0,6.079,0.2633312705039052,0.29332252486912985,1000,1000
0.28,0.21,259.534,157.241,1.0,5.905,0.26935695435570056,0.2943968915471419,1000,1000
0.28,0.22,351.374,223.64,1.0,5.707,0.2731613721328292,0.2923709093355296,1000,1000
0.28,0.23,492.699,313.91,1.0,5.714,0.27774068275198893,0.29456992965011025,1000,1000
0.28,0.24,732.141,486.742,1.0,5.519,0.2805964976384972,0.29184732687306564,1000,1000
0.28,0.25,1217.359,843.702,1.0,5.61,0.2834079590612614,0.2912959581630221,1000,1000
0.28,0.26,2390.375,1703.954,1.0,5.347,0.2851734754575286,0.2900637450157318,1000,1000
0.28,0.27,9491.147,7171.606,1.0,5.339,0.2853792990391919,0.2875158343323379,1000,1000
0.29,0.01,3.702,2.823,1.0,21.473,0.06734658311124575,0.46809110211601807,1000,1000
0.29,0.02,7.149,5.534,1.0,15.904,0.0836147030783825,0.3638752597103379,1000,1000
0.29,0.03,9.828,7.181,1.0,13.512,0.09768943479828476,0.32609667951472737,1000,1000
0.29,0.04,12.324,9.382,1.0,12.215,0.1121527496182963,0.31115504425245955,1000,1000
0.29,0.05,15.909,11.544,1.0,11.641,0.12410659835300225,0.304511505907908,1000,1000
0.29,0.06,18.001,12.891,1.0,10.739,0.13792229219395055,0.3005339478274917,1000,1000
0.29,0.07,21.36,14.903,1.0,10.041,0.15048770143984333,0.2947527619803949,1000,1000
0.29,0.08,25.084,17.3,1.0,9.695,0.16356381412029802,0.297278505801616,1000,1000
0.29,0.09,27.947,18.263,1.0,9.453,0.17309627387041177,0.29945359194445137,1000,1000
0.29,0.10,33.426,21.415,1.0,9.016,0.18420813549994589,0.2977672990204166,1000,1000
0.29,0.11,39.107,24.995,1.0,8.688,0.19527655162694688,0.2987807794463656,1000,1000
0.29,0.12,45.42,28.573,1.0,8.305,0.20446114393971135,0.296726393459203,1000,1000
0.29,0.13,50.521,31.405,1.0,8.161,0.2137026428809093,0.3014793045365151,1000,1000
0.29,0.14,58.862,36.234,1.0,7.661,0.2236859882913549,0.30110640093639607,1000,1000
0.29,0.15,69.824,43.546,1.0,7.495,0.2312827623582843,0.300155446466569,1000,1000
0.29,0.16,79.927,46.846,1.0,6.969,0.24090414488306555,0.30135315443726357,1000,1000
0.29,0.17,95.703,56.717,1.0,7.042,0.24775099253198676,0.3034632353261477,1000,1000
0.29,0.18,112.859,68.612,1.0,6.805,0.2554968258580453,0.3050556412464418,1000,1000
0.29,0.19,143.769,86.433,1.0,6.604,0.26085065946326663,0.30151522348960363,1000,1000
0.29,0.20,161.347,97.136,1.0,6.275,0.26805883320772567,0.30426374430399944,1000,1000
0.29,0.21,212.298,127.343,1.0,6.203,0.273305691636146,0.3032757455337674,1000,1000
0.29,0.22,267.972,161.024,1.0,5.991,0.2794524828684264,0.3040704432429603,1000,1000
0.29,0.23,349.571,209.902,1.0,5.79,0.28396309942987213,0.303985827413383,1000,1000
0.29,0.24,497.594,310.213,1.0,5.647,0.28805248109292564,0.3038643979448382,1000,1000
0.29,0.25,762.843,506.668,1.0,5.599,0.29063917168013637,0.30170331434900327,1000,1000
0.29,0.26,1161.971,796.621,1.0,5.551,0.29445595857584694,0.3031893596872184,1000,1000
0.29,0.27,2488.766,1760.738,1.0,5.488,0.2952412565799737,0.30007324282364234,1000,1000
0.29,0.28,8485.031,6339.363,1.0,5.26,0.2970814386225727,0.2996713572574064,1000,1000
0.30,0.01,3.688,2.89,1.0,22.077,0.06654337184457537,0.47885680013953186,1000,1000
0.30,0.02,6.662,5.14,1.0,16.232,0.08395622715367744,0.3721520392291968,1000,1000
0.30,0.03,9.009,6.684,1.0,14.135,0.09864490981047909,0.3403064835109662,1000,1000
0.30,0.04,11.417,8.543,1.0,12.61,0.11224672261867587,0.3207381812984929,1000,1000
0.30,0.05,14.31,10.266,1.0,11.867,0.12444740642270571,0.312232624304791,1000,1000
0.30,0.06,16.493,11.877,1.0,11.238,0.13832754720326484,0.31146560527173356,1000,1000
0.30,0.07,19.359,13.458,1.0,10.555,0.15153482933926096,0.3078001161346611,1000,1000
0.30,0.08,22.356,15.313,1.0,10.143,0.1639224217458138,0.30788289037668876,1000,1000
0.30,0.09,26.988,18.282,1.0,9.775,0.17594377494951233,0.3076344480038551,1000,1000
0.30,0.10,29.516,18.963,1.0,9.316,0.1872909914996758,0.3092151566094273,1000,1000
0.30,0.11,34.965,21.208,1.0,9.185,0.1961933335822976,0.3102917764756731,1000,1000
0.30,0.12,38.989,25.195,1.0,8.682,0.20855789643816913,0.3120966956667763,1000,1000
0.30,0.13,45.117,27.761,1.0,8.404,0.2179985413527928,0.31299159590414233,1000,1000
0.30,0.14,54.514,33.936,1.0,7.956,0.22554050284933344,0.3077077503295669,1000,1000
0.30,0.15,60.683,37.828,1.0,7.816,0.23600773167235087,0.31351210112314815,1000,1000
0.30,0.16,71.286,44.432,1.0,7.447,0.24307651347762005,0.3117793611124025,1000,1000
0.30,0.17,85.61,50.784,1.0,7.319,0.2510014505672585,0.31229321147015376,1000,1000
0.30,0.18,103.17,60.51,1.0,7.079,0.2584818107135443,0.31192124761830314,1000,1000
0.30,0.19,120.754,73.032,1.0,6.703,0.26559803587001707,0.3115344289871729,1000,1000
0.30,0.20,144.272,85.963,1.0,6.648,0.2719352061607966,0.31394533879774456,1000,1000
0.30,0.21,172.356,105.38,1.0,6.474,0.2787213136358387,0.3149082152079861,1000,1000
0.30,0.22,210.852,121.466,1.0,6.305,0.2843534493434435,0.3152904133687272,1000,1000
0.30,0.23,273.884,164.164,1.0,5.928,0.2902303640336876,0.3144254297885868,1000,1000
0.30,0.24,367.556,238.174,1.0,5.821,0.29380038544242987,0.3135363866244175,1000,1000
0.30,0.25,503.242,324.676,1.0,5.701,0.29835331119589975,0.31422788937982826,1000,1000
0.30,0.26,739.011,479.084,1.0,5.595,0.30182844631442335,0.31366937856287086,1000,1000
0.30,0.27,1223.366,792.59,1.0,5.647,0.3046906546204674,0.3133902805916408,1000,1000
0.30,0.28,2622.7,1874.281,1.0,5.513,0.3054012954607381,0.31022595241968126,1000,1000
0.30,0.29,8971.212,6824.151,1.0,5.658,0.3063012996169284,0.30903989256015757,1000,1000
0.31,0.01,3.619,2.75,1.0,22.624,0.06679449515906756,0.48970502875238825,1000,1000
0.31,0.02,6.561,5.025,1.0,16.84,0.08356058899223351,0.3833702497706666,1000,1000
0.31,0.03,9.22,6.979,1.0,14.457,0.09873948221026632,0.34549198754539884,1000,1000
0.31,0.04,10.77,8.121,1.0,13.227,0.11350134805266447,0.3337867483021056,1000,1000
0.31,0.05,12.71,9.27,1.0,12.199,0.12700638284987653,0.3244566696489087,1000,1000
0.31,0.06,16.233,11.602,1.0,11.557,0.1384621569265917,0.31666864138641626,1000,1000
0.31,0.07,18.281,13.053,1.0,10.934,0.15233838962170437,0.31685027474161687,1000,1000
0.31,0.08,21.2,14.529,1.0,10.558,0.163339707058319,0.3156085109120341,1000,1000
0.31,0.09,23.135,15.163,1.0,9.929,0.1767741162248638,0.3164679320413858,1000,1000
0.31,0.10,28.659,18.484,1.0,9.876,0.18772671301140417,0.31865063922083603,1000,1000
0.31,0.11,32.248,20.287,1.0,9.473,0.19704983967533682,0.3184784377220939,1000,1000
0.31,0.12,37.031,23.495,1.0,8.818,0.2094558552375856,0.31593213671012527,1000,1000
0.31,0.13,41.799,26.616,1.0,8.59,0.21892263498936596,0.31859636862087465,1000,1000
0.31,0.14,47.586,30.435,1.0,8.222,0.22822693217472545,0.3187466609680522,1000,1000
0.31,0.15,55.123,34.013,1.0,8.051,0.2380006041766722,0.3214889245844266,1000,1000
0.31,0.16,64.586,38.702,1.0,7.662,0.2460496317090761,0.3192604225689711,1000,1000
0.31,0.17,75.986,45.021,1.0,7.526,0.252697808315375,0.32001709572109066,1000,1000
0.31,0.18,88.363,54.141,1.0,7.219,0.26128317699806997,0.3200436645627076,1000,1000
0.31,0.19,103.968,64.205,1.0,6.86,0.26928851615813026,0.3205291109515116,1000,1000
0.31,0.20,120.469,71.393,1.0,6.771,0.27671693012049847,0.323637757875067,1000,1000
0.31,0.21,147.315,87.023,1.0,6.556,0.28355284700923367,0.32375948000407057,1000,1000
0.31,0.22,177.079,106.987,1.0,6.448,0.2897992750093607,0.3244983811695482,1000,1000
0.31,0.23,219.036,135.077,1.0,6.263,0.29416985026343906,0.3236224443026546,1000,1000
0.31,0.24,287.664,173.775,1.0,5.97,0.29878638535894086,0.32154231323205185,1000,1000
0.31,0.25,376.6,228.119,1.0,5.885,0.3032741632713886,0.3224218892249548,1000,1000
0.31,0.26,508.633,301.991,1.0,5.821,0.30869742817388807,0.3241594731001212,1000,1000
0.31,0.27,725.968,453.838,1.0,5.613,0.3125424675694481,0.32424347506258727,1000,1000
0.31,0.28,1220.096,824.442,1.0,5.598,0.3141578925369678,0.32216470303539535,1000,1000
0.31,0.29,2718.018,2012.387,1.0,5.487,0.3158874086810546,0.3207964599374375,1000,1000
0.31,0.30,8435.993,6358.969,1.0,5.447,0.3173193869226841,0.31997168207334903,1000,1000
0.32,0.01,3.516,2.719,1.0,23.345,0.06532769349315572,0.5027178921688052,1000,1000
0.32,0.02,6.271,4.939,1.0,17.542,0.08406270673306017,0.39748546598446943,1000,1000
0.32,0.03,8.623,6.709,1.0,15.142,0.09825915324640652,0.35877813178854234,1000,1000
0.32,0.04,10.134,7.35,1.0,13.813,0.11299014934764226,0.3455403801441861,1000,1000
0.32,0.05,12.748,9.424,1.0,12.786,0.12624934990415848,0.33325293684862345,1000,1000
0.32,0.06,14.043,9.875,1.0,11.896,0.14121691079899626,0.3304128614736122,1000,1000
0.32,0.07,17.131,12.079,1.0,11.233,0.15328947895321504,0.3245351720689764,1000,1000
0.32,0.08,19.998,13.334,1.0,10.942,0.16515567416526483,0.32557841243808755,1000,1000
0.32,0.09,21.956,14.281,1.0,10.566,0.1770175310856829,0.32831558391016324,1000,1000
0.32,0.10,26.576,17.582,1.0,10.096,0.18758190691317878,0.32435823660947233,1000,1000
0.32,0.11,29.861,19.549,1.0,9.786,0.19957278916755966,0.32710523722908796,1000,1000
0.32,0.12,34.141,22.371,1.0,9.357,0.20936024269677722,0.32656739648602695,1000,1000
0.32,0.13,37.598,23.857,1.0,8.962,0.2212035239070805,0.32992735897126846,1000,1000
0.32,0.14,43.759,28.119,1.0,8.507,0.23142952813071294,0.3283277613168995,1000,1000
0.32,0.15,50.311,31.359,1.0,8.232,0.24069749793752765,0.32907096775625005,1000,1000
0.32,0.16,56.642,35.602,1.0,7.917,0.24936873671288984,0.32959994380120317,1000,1000
0.32,0.17,66.993,41.465,1.0,7.702,0.25621907776682235,0.3294856427661143,1000,1000
0.32,0.18,74.028,44.746,1.0,7.366,0.26576083840098996,0.3321980055383625,1000,1000
0.32,0.19,88.102,54.452,1.0,7.183,0.2734093776716678,0.33268415772176635,1000,1000
0.32,0.20,102.682,61.364,1.0,7.201,0.28128015171138576,0.33538054722252886,1000,1000
0.32,0.21,124.471,76.697,1.0,6.811,0.28727577217591155,0.33288052987137134,1000,1000
0.32,0.22,153.158,90.133,1.0,6.651,0.2930865044287241,0.3329386348736217,1000,1000
0.32,0.23,182.363,110.585,1.0,6.518,0.29941325321713974,0.3337795273697926,1000,1000
0.32,0.24,226.238,141.605,1.0,6.312,0.30554509369233734,0.3351905142340564,1000,1000
0.32,0.25,301.381,183.317,1.0,6.199,0.3088547131171894,0.3328623585270914,1000,1000
0.32,0.26,384.216,242.437,1.0,5.833,0.3137819783952841,0.33282460775902384,1000,1000
0.32,0.27,551.418,342.726,1.0,6.078,0.31690686408673047,0.332084643133227,1000,1000
0.32,0.28,781.328,517.648,1.0,5.974,0.32067731588377246,0.33223380806639263,1000,1000
0.32,0.29,1300.897,895.972,1.0,5.618,0.3248413479113266,0.3329929754986575,1000,1000
0.32,0.30,2699.251,1956.15,1.0,5.8,0.32578407047397845,0.330940124425628,1000,1000
0.32,0.31,9040.939,6681.156,1.0,5.501,0.3273410774106299,0.33013603993038726,1000,1000
0.33,0.01,3.243,2.421,1.0,23.825,0.06589891477044511,0.5143015353225069,1000,1000
0.33,0.02,5.677,4.574,1.0,18.081,0.08359458234450735,0.4098296828048692,1000,1000
0.33,0.03,7.856,5.992,1.0,15.319,0.09941416166347045,0.366203818880265,1000,1000
0.33,0.04,10.416,7.762,1.0,14.148,0.11215864503574019,0.3493848609392106,1000,1000
0.33,0.05,12.534,9.098,1.0,13.067,0.1273316015909122,0.3392420687586809,1000,1000
0.33,0.06,13.391,9.736,1.0,12.461,0.14009685233435648,0.34004285318169125,1000,1000
0.33,0.07,16.122,11.48,1.0,11.824,0.15384985747442279,0.33640134627912055,1000,1000
0.33,0.08,17.922,12.486,1.0,11.184,0.16579572841503387,0.33443939110545806,1000,1000
0.33,0.09,20.56,13.948,1.0,10.961,0.17825486770474316,0.33796841505793884,1000,1000
0.33,0.10,23.406,15.319,1.0,10.526,0.18929553724958867,0.3373746295544031,1000,1000
0.33,0.11,26.975,17.526,1.0,10.028,0.20159122528976,0.3367418153535589,1000,1000
0.33,0.12,30.325,19.663,1.0,9.762,0.21204130511048985,0.33929681158436076,1000,1000
0.33,0.13,33.703,21.683,1.0,9.303,0.22244366438328347,0.338979372920562,1000,1000
0.33,0.14,40.307,25.302,1.0,9.023,0.231567302084191,0.33736270493107523,1000,1000
0.33,0.15,45.758,28.308,1.0,8.704,0.2415122563065869,0.33917210556202276,1000,1000
0.33,0.16,52.609,32.245,1.0,8.451,0.2503070168332012,0.3393936401786251,1000,1000
0.33,0.17,61.057,36.682,1.0,8.17,0.2587408725223416,0.3391871031279632,1000,1000
0.33,0.18,67.972,41.891,1.0,7.849,0.2674661463444613,0.3410653828513019,1000,1000
0.33,0.19,75.572,46.171,1.0,7.366,0.2778765646227392,0.34396055694002176,1000,1000
0.33,0.20,95.935,55.37,1.0,7.374,0.28339569718652446,0.34156429496177065,1000,1000
0.33,0.21,106.818,62.172,1.0,6.968,0.2907929227599432,0.3422035141525404,1000,1000
0.33,0.22,128.663,76.898,1.0,6.882,0.2979857937320028,0.3432168172024982,1000,1000
0.33,0.23,153.002,93.732,1.0,6.769,0.303477827618382,0.34432566599057685,1000,1000
0.33,0.24,188.785,118.222,1.0,6.405,0.30915083603973403,0.3429027344193098,1000,1000
0.33,0.25,228.551,140.202,1.0,6.407,0.31481314625509926,0.3442216612488915,1000,1000
0.33,0.26,284.985,170.919,1.0,6.284,0.32013236016921703,0.3453034866418534,1000,1000
0.33,0.27,378.614,233.693,1.0,6.043,0.3247140325711549,0.34447762514649416,1000,1000
0.33,0.28,496.568,311.751,1.0,5.856,0.32981271399092627,0.34613422430031265,1000,1000
0.33,0.29,743.296,479.181,1.0,5.815,0.3334480675249262,0.34535927461372534,1000,1000
0.33,0.30,1225.527,815.111,1.0,5.692,0.33578915616207905,0.3444149055405153,1000,1000
0.33,0.31,2589.847,1849.944,1.0,5.75,0.3367607938135485,0.3420423625376759,1000,1000
0.33,0.32,9124.569,6899.929,1.0,5.56,0.33649407206807097,0.33895173272537066,1000,1000
0.34,0.01,3.185,2.393,1.0,24.323,0.06584192364301307,0.5239972593884084,1000,1000
0.34,0.02,5.535,4.358,1.0,18.693,0.08415116620369471,0.4221369799443697,1000,1000
0.34,0.03,7.57,5.867,1.0,16.165,0.09799098639993559,0.3810657026618055,1000,1000
0.34,0.04,9.387,6.933,1.0,14.621,0.1125237705747565,0.36139221219214007,1000,1000
0.34,0.05,11.297,8.022,1.0,13.573,0.12868813318606623,0.3529449527451324,1000,1000
0.34,0.06,13.425,9.799,1.0,12.893,0.14022403306835246,0.34657269281446956,1000,1000
